timestamp,UpperRes_min,UpperRes_max,UpperRes_penalty,LowerRes_min,LowerRes_max,LowerRes_penalty
2025-01-14 22:00:00,2.2372794611876854,9.0,50.0,4.0,16.0,50.0
2025-01-14 23:00:00,2.237976174811414,9.0,50.0,4.0,16.0,50.0
2025-01-15 00:00:00,2.23867276600595,9.0,50.0,4.0,16.0,50.0
2025-01-15 01:00:00,2.2393692344129255,9.0,50.0,4.0,16.0,50.0
2025-01-15 02:00:00,2.240065579674035,9.0,50.0,4.0,16.0,50.0
2025-01-15 03:00:00,2.240761801431037,9.0,50.0,4.0,16.0,50.0
2025-01-15 04:00:00,2.2414578993257535,9.0,50.0,4.0,16.0,50.0
2025-01-15 05:00:00,2.24215387300007,9.0,50.0,4.0,16.0,50.0
2025-01-15 06:00:00,2.2428497220959356,9.0,50.0,4.0,16.0,50.0
2025-01-15 07:00:00,2.2435454462553643,9.0,50.0,4.0,16.0,50.0
2025-01-15 08:00:00,2.2442410451204338,9.0,50.0,4.0,16.0,50.0
2025-01-15 09:00:00,2.244936518333286,9.0,50.0,4.0,16.0,50.0
2025-01-15 10:00:00,2.2456318655361285,9.0,50.0,4.0,16.0,50.0
2025-01-15 11:00:00,2.246327086371233,9.0,50.0,4.0,16.0,50.0
2025-01-15 12:00:00,2.2470221804809354,9.0,50.0,4.0,16.0,50.0
2025-01-15 13:00:00,2.2477171475076387,9.0,50.0,4.0,16.0,50.0
2025-01-15 14:00:00,2.24841198709381,9.0,50.0,4.0,16.0,50.0
2025-01-15 15:00:00,2.249106698881982,9.0,50.0,4.0,16.0,50.0
2025-01-15 16:00:00,2.2498012825147535,9.0,50.0,4.0,16.0,50.0
2025-01-15 17:00:00,2.250495737634789,9.0,50.0,4.0,16.0,50.0
2025-01-15 18:00:00,2.2511900638848195,9.0,50.0,4.0,16.0,50.0
2025-01-15 19:00:00,2.2518842609076413,9.0,50.0,4.0,16.0,50.0
2025-01-15 20:00:00,2.2525783283461185,9.0,50.0,4.0,16.0,50.0
2025-01-15 21:00:00,2.253272265843181,9.0,50.0,4.0,16.0,50.0
2025-01-15 22:00:00,2.253966073041826,9.0,50.0,4.0,16.0,50.0
2025-01-15 23:00:00,2.2546597495851177,9.0,50.0,4.0,16.0,50.0
2025-01-16 00:00:00,2.255353295116187,9.0,50.0,4.0,16.0,50.0
2025-01-16 01:00:00,2.2560467092782326,9.0,50.0,4.0,16.0,50.0
2025-01-16 02:00:00,2.2567399917145208,9.0,50.0,4.0,16.0,50.0
2025-01-16 03:00:00,2.2574331420683853,9.0,50.0,4.0,16.0,50.0
2025-01-16 04:00:00,2.2581261599832287,9.0,50.0,4.0,16.0,50.0
2025-01-16 05:00:00,2.2588190451025207,9.0,50.0,4.0,16.0,50.0
2025-01-16 06:00:00,2.2595117970697998,9.0,50.0,4.0,16.0,50.0
2025-01-16 07:00:00,2.2602044155286727,9.0,50.0,4.0,16.0,50.0
2025-01-16 08:00:00,2.260896900122815,9.0,50.0,4.0,16.0,50.0
2025-01-16 09:00:00,2.261589250495972,9.0,50.0,4.0,16.0,50.0
2025-01-16 10:00:00,2.262281466291956,9.0,50.0,4.0,16.0,50.0
2025-01-16 11:00:00,2.26297354715465,9.0,50.0,4.0,16.0,50.0
2025-01-16 12:00:00,2.2636654927280073,9.0,50.0,4.0,16.0,50.0
2025-01-16 13:00:00,2.264357302656048,9.0,50.0,4.0,16.0,50.0
2025-01-16 14:00:00,2.2650489765828654,9.0,50.0,4.0,16.0,50.0
2025-01-16 15:00:00,2.2657405141526192,9.0,50.0,4.0,16.0,50.0
2025-01-16 16:00:00,2.2664319150095427,9.0,50.0,4.0,16.0,50.0
2025-01-16 17:00:00,2.2671231787979367,9.0,50.0,4.0,16.0,50.0
2025-01-16 18:00:00,2.267814305162174,9.0,50.0,4.0,16.0,50.0
2025-01-16 19:00:00,2.2685052937466983,9.0,50.0,4.0,16.0,50.0
2025-01-16 20:00:00,2.2691961441960236,9.0,50.0,4.0,16.0,50.0
2025-01-16 21:00:00,2.2698868561547347,9.0,50.0,4.0,16.0,50.0
2025-01-16 22:00:00,2.2705774292674885,9.0,50.0,4.0,16.0,50.0
2025-01-16 23:00:00,2.271267863179012,9.0,50.0,4.0,16.0,50.0
2025-01-17 00:00:00,2.2719581575341055,9.0,50.0,4.0,16.0,50.0
2025-01-17 01:00:00,2.27264831197764,9.0,50.0,4.0,16.0,50.0
2025-01-17 02:00:00,2.2733383261545583,9.0,50.0,4.0,16.0,50.0
2025-01-17 03:00:00,2.2740281997098766,9.0,50.0,4.0,16.0,50.0
2025-01-17 04:00:00,2.274717932288682,9.0,50.0,4.0,16.0,50.0
2025-01-17 05:00:00,2.2754075235361353,9.0,50.0,4.0,16.0,50.0
2025-01-17 06:00:00,2.2760969730974687,9.0,50.0,4.0,16.0,50.0
2025-01-17 07:00:00,2.276786280617989,9.0,50.0,4.0,16.0,50.0
2025-01-17 08:00:00,2.2774754457430744,9.0,50.0,4.0,16.0,50.0
2025-01-17 09:00:00,2.2781644681181774,9.0,50.0,4.0,16.0,50.0
2025-01-17 10:00:00,2.2788533473888233,9.0,50.0,4.0,16.0,50.0
2025-01-17 11:00:00,2.279542083200612,9.0,50.0,4.0,16.0,50.0
2025-01-17 12:00:00,2.280230675199216,9.0,50.0,4.0,16.0,50.0
2025-01-17 13:00:00,2.2809191230303827,9.0,50.0,4.0,16.0,50.0
2025-01-17 14:00:00,2.2816074263399333,9.0,50.0,4.0,16.0,50.0
2025-01-17 15:00:00,2.282295584773763,9.0,50.0,4.0,16.0,50.0
2025-01-17 16:00:00,2.2829835979778426,9.0,50.0,4.0,16.0,50.0
2025-01-17 17:00:00,2.283671465598216,9.0,50.0,4.0,16.0,50.0
2025-01-17 18:00:00,2.2843591872810034,9.0,50.0,4.0,16.0,50.0
2025-01-17 19:00:00,2.2850467626724,9.0,50.0,4.0,16.0,50.0
2025-01-17 20:00:00,2.285734191418675,9.0,50.0,4.0,16.0,50.0
2025-01-17 21:00:00,2.2864214731661745,9.0,50.0,4.0,16.0,50.0
2025-01-17 22:00:00,2.2871086075613194,9.0,50.0,4.0,16.0,50.0
2025-01-17 23:00:00,2.2877955942506065,9.0,50.0,4.0,16.0,50.0
2025-01-18 00:00:00,2.288482432880609,9.0,50.0,4.0,16.0,50.0
2025-01-18 01:00:00,2.2891691230979756,9.0,50.0,4.0,16.0,50.0
2025-01-18 02:00:00,2.2898556645494326,9.0,50.0,4.0,16.0,50.0
2025-01-18 03:00:00,2.290542056881781,9.0,50.0,4.0,16.0,50.0
2025-01-18 04:00:00,2.2912282997419,9.0,50.0,4.0,16.0,50.0
2025-01-18 05:00:00,2.2919143927767447,9.0,50.0,4.0,16.0,50.0
2025-01-18 06:00:00,2.2926003356333484,9.0,50.0,4.0,16.0,50.0
2025-01-18 07:00:00,2.2932861279588206,9.0,50.0,4.0,16.0,50.0
2025-01-18 08:00:00,2.293971769400349,9.0,50.0,4.0,16.0,50.0
2025-01-18 09:00:00,2.294657259605198,9.0,50.0,4.0,16.0,50.0
2025-01-18 10:00:00,2.2953425982207114,9.0,50.0,4.0,16.0,50.0
2025-01-18 11:00:00,2.296027784894309,9.0,50.0,4.0,16.0,50.0
2025-01-18 12:00:00,2.2967128192734902,9.0,50.0,4.0,16.0,50.0
2025-01-18 13:00:00,2.297397701005832,9.0,50.0,4.0,16.0,50.0
2025-01-18 14:00:00,2.298082429738991,9.0,50.0,4.0,16.0,50.0
2025-01-18 15:00:00,2.298767005120701,9.0,50.0,4.0,16.0,50.0
2025-01-18 16:00:00,2.2994514267987753,9.0,50.0,4.0,16.0,50.0
2025-01-18 17:00:00,2.300135694421107,9.0,50.0,4.0,16.0,50.0
2025-01-18 18:00:00,2.3008198076356674,9.0,50.0,4.0,16.0,50.0
2025-01-18 19:00:00,2.301503766090508,9.0,50.0,4.0,16.0,50.0
2025-01-18 20:00:00,2.30218756943376,9.0,50.0,4.0,16.0,50.0
2025-01-18 21:00:00,2.302871217313633,9.0,50.0,4.0,16.0,50.0
2025-01-18 22:00:00,2.3035547093784183,9.0,50.0,4.0,16.0,50.0
2025-01-18 23:00:00,2.304238045276487,9.0,50.0,4.0,16.0,50.0
2025-01-19 00:00:00,2.304921224656289,9.0,50.0,4.0,16.0,50.0
2025-01-19 01:00:00,2.305604247166357,9.0,50.0,4.0,16.0,50.0
2025-01-19 02:00:00,2.306287112455303,9.0,50.0,4.0,16.0,50.0
2025-01-19 03:00:00,2.30696982017182,9.0,50.0,4.0,16.0,50.0
2025-01-19 04:00:00,2.3076523699646825,9.0,50.0,4.0,16.0,50.0
2025-01-19 05:00:00,2.308334761482746,9.0,50.0,4.0,16.0,50.0
2025-01-19 06:00:00,2.3090169943749475,9.0,50.0,4.0,16.0,50.0
2025-01-19 07:00:00,2.309699068290305,9.0,50.0,4.0,16.0,50.0
2025-01-19 08:00:00,2.31038098287792,9.0,50.0,4.0,16.0,50.0
2025-01-19 09:00:00,2.311062737786974,9.0,50.0,4.0,16.0,50.0
2025-01-19 10:00:00,2.3117443326667315,9.0,50.0,4.0,16.0,50.0
2025-01-19 11:00:00,2.312425767166539,9.0,50.0,4.0,16.0,50.0
2025-01-19 12:00:00,2.3131070409358268,9.0,50.0,4.0,16.0,50.0
2025-01-19 13:00:00,2.3137881536241056,9.0,50.0,4.0,16.0,50.0
2025-01-19 14:00:00,2.3144691048809714,9.0,50.0,4.0,16.0,50.0
2025-01-19 15:00:00,2.315149894356101,9.0,50.0,4.0,16.0,50.0
2025-01-19 16:00:00,2.3158305216992567,9.0,50.0,4.0,16.0,50.0
2025-01-19 17:00:00,2.3165109865602824,9.0,50.0,4.0,16.0,50.0
2025-01-19 18:00:00,2.317191288589106,9.0,50.0,4.0,16.0,50.0
2025-01-19 19:00:00,2.31787142743574,9.0,50.0,4.0,16.0,50.0
2025-01-19 20:00:00,2.3185514027502796,9.0,50.0,4.0,16.0,50.0
2025-01-19 21:00:00,2.3192312141829055,9.0,50.0,4.0,16.0,50.0
2025-01-19 22:00:00,2.3199108613838817,9.0,50.0,4.0,16.0,50.0
2025-01-19 23:00:00,2.320590344003557,9.0,50.0,4.0,16.0,50.0
2025-01-20 00:00:00,2.3212696616923645,9.0,50.0,4.0,16.0,50.0
2025-01-20 01:00:00,2.321948814100823,9.0,50.0,4.0,16.0,50.0
2025-01-20 02:00:00,2.3226278008795354,9.0,50.0,4.0,16.0,50.0
2025-01-20 03:00:00,2.323306621679191,9.0,50.0,4.0,16.0,50.0
2025-01-20 04:00:00,2.323985276150563,9.0,50.0,4.0,16.0,50.0
2025-01-20 05:00:00,2.324663763944511,9.0,50.0,4.0,16.0,50.0
2025-01-20 06:00:00,2.32534208471198,9.0,50.0,4.0,16.0,50.0
2025-01-20 07:00:00,2.326020238104002,9.0,50.0,4.0,16.0,50.0
2025-01-20 08:00:00,2.326698223771694,9.0,50.0,4.0,16.0,50.0
2025-01-20 09:00:00,2.3273760413662594,9.0,50.0,4.0,16.0,50.0
2025-01-20 10:00:00,2.3280536905389884,9.0,50.0,4.0,16.0,50.0
2025-01-20 11:00:00,2.3287311709412575,9.0,50.0,4.0,16.0,50.0
2025-01-20 12:00:00,2.32940848222453,9.0,50.0,4.0,16.0,50.0
2025-01-20 13:00:00,2.330085624040357,9.0,50.0,4.0,16.0,50.0
2025-01-20 14:00:00,2.330762596040376,9.0,50.0,4.0,16.0,50.0
2025-01-20 15:00:00,2.331439397876312,9.0,50.0,4.0,16.0,50.0
2025-01-20 16:00:00,2.3321160291999776,9.0,50.0,4.0,16.0,50.0
2025-01-20 17:00:00,2.332792489663273,9.0,50.0,4.0,16.0,50.0
2025-01-20 18:00:00,2.3334687789181867,9.0,50.0,4.0,16.0,50.0
2025-01-20 19:00:00,2.3341448966167953,9.0,50.0,4.0,16.0,50.0
2025-01-20 20:00:00,2.334820842411262,9.0,50.0,4.0,16.0,50.0
2025-01-20 21:00:00,2.3354966159538417,9.0,50.0,4.0,16.0,50.0
2025-01-20 22:00:00,2.336172216896875,9.0,50.0,4.0,16.0,50.0
2025-01-20 23:00:00,2.336847644892792,9.0,50.0,4.0,16.0,50.0
2025-01-21 00:00:00,2.3375228995941133,9.0,50.0,4.0,16.0,50.0
2025-01-21 01:00:00,2.3381979806534465,9.0,50.0,4.0,16.0,50.0
2025-01-21 02:00:00,2.3388728877234892,9.0,50.0,4.0,16.0,50.0
2025-01-21 03:00:00,2.33954762045703,9.0,50.0,4.0,16.0,50.0
2025-01-21 04:00:00,2.3402221785069446,9.0,50.0,4.0,16.0,50.0
2025-01-21 05:00:00,2.340896561526201,9.0,50.0,4.0,16.0,50.0
2025-01-21 06:00:00,2.3415707691678556,9.0,50.0,4.0,16.0,50.0
2025-01-21 07:00:00,2.342244801085056,9.0,50.0,4.0,16.0,50.0
2025-01-21 08:00:00,2.3429186569310394,9.0,50.0,4.0,16.0,50.0
2025-01-21 09:00:00,2.3435923363591344,9.0,50.0,4.0,16.0,50.0
2025-01-21 10:00:00,2.34426583902276,9.0,50.0,4.0,16.0,50.0
2025-01-21 11:00:00,2.344939164575426,9.0,50.0,4.0,16.0,50.0
2025-01-21 12:00:00,2.3456123126707333,9.0,50.0,4.0,16.0,50.0
2025-01-21 13:00:00,2.3462852829623744,9.0,50.0,4.0,16.0,50.0
2025-01-21 14:00:00,2.3469580751041326,9.0,50.0,4.0,16.0,50.0
2025-01-21 15:00:00,2.347630688749884,9.0,50.0,4.0,16.0,50.0
2025-01-21 16:00:00,2.3483031235535954,9.0,50.0,4.0,16.0,50.0
2025-01-21 17:00:00,2.3489753791693264,9.0,50.0,4.0,16.0,50.0
2025-01-21 18:00:00,2.3496474552512283,9.0,50.0,4.0,16.0,50.0
2025-01-21 19:00:00,2.350319351453545,9.0,50.0,4.0,16.0,50.0
2025-01-21 20:00:00,2.350991067430613,9.0,50.0,4.0,16.0,50.0
2025-01-21 21:00:00,2.351662602836861,9.0,50.0,4.0,16.0,50.0
2025-01-21 22:00:00,2.3523339573268114,9.0,50.0,4.0,16.0,50.0
2025-01-21 23:00:00,2.3530051305550788,9.0,50.0,4.0,16.0,50.0
2025-01-22 00:00:00,2.353676122176372,9.0,50.0,4.0,16.0,50.0
2025-01-22 01:00:00,2.354346931845492,9.0,50.0,4.0,16.0,50.0
2025-01-22 02:00:00,2.355017559217335,9.0,50.0,4.0,16.0,50.0
2025-01-22 03:00:00,2.3556880039468893,9.0,50.0,4.0,16.0,50.0
2025-01-22 04:00:00,2.356358265689239,9.0,50.0,4.0,16.0,50.0
2025-01-22 05:00:00,2.35702834409956,9.0,50.0,4.0,16.0,50.0
2025-01-22 06:00:00,2.3576982388331253,9.0,50.0,4.0,16.0,50.0
2025-01-22 07:00:00,2.3583679495453,9.0,50.0,4.0,16.0,50.0
2025-01-22 08:00:00,2.3590374758915456,9.0,50.0,4.0,16.0,50.0
2025-01-22 09:00:00,2.3597068175274165,9.0,50.0,4.0,16.0,50.0
2025-01-22 10:00:00,2.360375974108564,9.0,50.0,4.0,16.0,50.0
2025-01-22 11:00:00,2.3610449452907343,9.0,50.0,4.0,16.0,50.0
2025-01-22 12:00:00,2.3617137307297673,9.0,50.0,4.0,16.0,50.0
2025-01-22 13:00:00,2.362382330081601,9.0,50.0,4.0,16.0,50.0
2025-01-22 14:00:00,2.3630507430022676,9.0,50.0,4.0,16.0,50.0
2025-01-22 15:00:00,2.363718969147895,9.0,50.0,4.0,16.0,50.0
2025-01-22 16:00:00,2.3643870081747074,9.0,50.0,4.0,16.0,50.0
2025-01-22 17:00:00,2.3650548597390264,9.0,50.0,4.0,16.0,50.0
2025-01-22 18:00:00,2.365722523497269,9.0,50.0,4.0,16.0,50.0
2025-01-22 19:00:00,2.366389999105949,9.0,50.0,4.0,16.0,50.0
2025-01-22 20:00:00,2.367057286221676,9.0,50.0,4.0,16.0,50.0
2025-01-22 21:00:00,2.367724384501159,9.0,50.0,4.0,16.0,50.0
2025-01-22 22:00:00,2.368391293601202,9.0,50.0,4.0,16.0,50.0
2025-01-22 23:00:00,2.369058013178707,9.0,50.0,4.0,16.0,50.0
2025-01-23 00:00:00,2.369724542890673,9.0,50.0,4.0,16.0,50.0
2025-01-23 01:00:00,2.3703908823941986,9.0,50.0,4.0,16.0,50.0
2025-01-23 02:00:00,2.371057031346478,9.0,50.0,4.0,16.0,50.0
2025-01-23 03:00:00,2.3717229894048035,9.0,50.0,4.0,16.0,50.0
2025-01-23 04:00:00,2.372388756226568,9.0,50.0,4.0,16.0,50.0
2025-01-23 05:00:00,2.3730543314692603,9.0,50.0,4.0,16.0,50.0
2025-01-23 06:00:00,2.373719714790469,9.0,50.0,4.0,16.0,50.0
2025-01-23 07:00:00,2.3743849058478808,9.0,50.0,4.0,16.0,50.0
2025-01-23 08:00:00,2.3750499042992814,9.0,50.0,4.0,16.0,50.0
2025-01-23 09:00:00,2.375714709802556,9.0,50.0,4.0,16.0,50.0
2025-01-23 10:00:00,2.3763793220156892,9.0,50.0,4.0,16.0,50.0
2025-01-23 11:00:00,2.3770437405967644,9.0,50.0,4.0,16.0,50.0
2025-01-23 12:00:00,2.3777079652039648,9.0,50.0,4.0,16.0,50.0
2025-01-23 13:00:00,2.3783719954955735,9.0,50.0,4.0,16.0,50.0
2025-01-23 14:00:00,2.3790358311299737,9.0,50.0,4.0,16.0,50.0
2025-01-23 15:00:00,2.3796994717656488,9.0,50.0,4.0,16.0,50.0
2025-01-23 16:00:00,2.3803629170611815,9.0,50.0,4.0,16.0,50.0
2025-01-23 17:00:00,2.381026166675257,9.0,50.0,4.0,16.0,50.0
2025-01-23 18:00:00,2.381689220266659,9.0,50.0,4.0,16.0,50.0
2025-01-23 19:00:00,2.3823520774942737,9.0,50.0,4.0,16.0,50.0
2025-01-23 20:00:00,2.3830147380170867,9.0,50.0,4.0,16.0,50.0
2025-01-23 21:00:00,2.383677201494187,9.0,50.0,4.0,16.0,50.0
2025-01-23 22:00:00,2.384339467584763,9.0,50.0,4.0,16.0,50.0
2025-01-23 23:00:00,2.385001535948106,9.0,50.0,4.0,16.0,50.0
2025-01-24 00:00:00,2.3856634062436073,9.0,50.0,4.0,16.0,50.0
2025-01-24 01:00:00,2.3863250781307617,9.0,50.0,4.0,16.0,50.0
2025-01-24 02:00:00,2.3869865512691657,9.0,50.0,4.0,16.0,50.0
2025-01-24 03:00:00,2.3876478253185183,9.0,50.0,4.0,16.0,50.0
2025-01-24 04:00:00,2.38830889993862,9.0,50.0,4.0,16.0,50.0
2025-01-24 05:00:00,2.3889697747893743,9.0,50.0,4.0,16.0,50.0
2025-01-24 06:00:00,2.389630449530788,9.0,50.0,4.0,16.0,50.0
2025-01-24 07:00:00,2.3902909238229704,9.0,50.0,4.0,16.0,50.0
2025-01-24 08:00:00,2.3909511973261335,9.0,50.0,4.0,16.0,50.0
2025-01-24 09:00:00,2.391611269700594,9.0,50.0,4.0,16.0,50.0
2025-01-24 10:00:00,2.3922711406067703,9.0,50.0,4.0,16.0,50.0
2025-01-24 11:00:00,2.392930809705186,9.0,50.0,4.0,16.0,50.0
2025-01-24 12:00:00,2.3935902766564667,9.0,50.0,4.0,16.0,50.0
2025-01-24 13:00:00,2.3942495411213445,9.0,50.0,4.0,16.0,50.0
2025-01-24 14:00:00,2.3949086027606534,9.0,50.0,4.0,16.0,50.0
2025-01-24 15:00:00,2.395567461235333,9.0,50.0,4.0,16.0,50.0
2025-01-24 16:00:00,2.3962261162064267,9.0,50.0,4.0,16.0,50.0
2025-01-24 17:00:00,2.396884567335083,9.0,50.0,4.0,16.0,50.0
2025-01-24 18:00:00,2.3975428142825557,9.0,50.0,4.0,16.0,50.0
2025-01-24 19:00:00,2.398200856710203,9.0,50.0,4.0,16.0,50.0
2025-01-24 20:00:00,2.3988586942794883,9.0,50.0,4.0,16.0,50.0
2025-01-24 21:00:00,2.3995163266519803,9.0,50.0,4.0,16.0,50.0
2025-01-24 22:00:00,2.400173753489354,9.0,50.0,4.0,16.0,50.0
2025-01-24 23:00:00,2.4008309744533896,9.0,50.0,4.0,16.0,50.0
2025-01-25 00:00:00,2.401487989205973,9.0,50.0,4.0,16.0,50.0
2025-01-25 01:00:00,2.402144797409097,9.0,50.0,4.0,16.0,50.0
2025-01-25 02:00:00,2.4028013987248595,9.0,50.0,4.0,16.0,50.0
2025-01-25 03:00:00,2.4034577928154657,9.0,50.0,4.0,16.0,50.0
2025-01-25 04:00:00,2.4041139793432276,9.0,50.0,4.0,16.0,50.0
2025-01-25 05:00:00,2.404769957970563,9.0,50.0,4.0,16.0,50.0
2025-01-25 06:00:00,2.4054257283599974,9.0,50.0,4.0,16.0,50.0
2025-01-25 07:00:00,2.4060812901741633,9.0,50.0,4.0,16.0,50.0
2025-01-25 08:00:00,2.4067366430758,9.0,50.0,4.0,16.0,50.0
2025-01-25 09:00:00,2.407391786727756,9.0,50.0,4.0,16.0,50.0
2025-01-25 10:00:00,2.4080467207929845,9.0,50.0,4.0,16.0,50.0
2025-01-25 11:00:00,2.40870144493455,9.0,50.0,4.0,16.0,50.0
2025-01-25 12:00:00,2.4093559588156213,9.0,50.0,4.0,16.0,50.0
2025-01-25 13:00:00,2.4100102620994788,9.0,50.0,4.0,16.0,50.0
2025-01-25 14:00:00,2.410664354449509,9.0,50.0,4.0,16.0,50.0
2025-01-25 15:00:00,2.4113182355292078,9.0,50.0,4.0,16.0,50.0
2025-01-25 16:00:00,2.4119719050021793,9.0,50.0,4.0,16.0,50.0
2025-01-25 17:00:00,2.4126253625321374,9.0,50.0,4.0,16.0,50.0
2025-01-25 18:00:00,2.413278607782904,9.0,50.0,4.0,16.0,50.0
2025-01-25 19:00:00,2.413931640418411,9.0,50.0,4.0,16.0,50.0
2025-01-25 20:00:00,2.4145844601026987,9.0,50.0,4.0,16.0,50.0
2025-01-25 21:00:00,2.415237066499918,9.0,50.0,4.0,16.0,50.0
2025-01-25 22:00:00,2.415889459274329,9.0,50.0,4.0,16.0,50.0
2025-01-25 23:00:00,2.416541638090302,9.0,50.0,4.0,16.0,50.0
2025-01-26 00:00:00,2.4171936026123166,9.0,50.0,4.0,16.0,50.0
2025-01-26 01:00:00,2.417845352504964,9.0,50.0,4.0,16.0,50.0
2025-01-26 02:00:00,2.418496887432944,9.0,50.0,4.0,16.0,50.0
2025-01-26 03:00:00,2.4191482070610695,9.0,50.0,4.0,16.0,50.0
2025-01-26 04:00:00,2.4197993110542617,9.0,50.0,4.0,16.0,50.0
2025-01-26 05:00:00,2.4204501990775533,9.0,50.0,4.0,16.0,50.0
2025-01-26 06:00:00,2.4211008707960895,9.0,50.0,4.0,16.0,50.0
2025-01-26 07:00:00,2.421751325875125,9.0,50.0,4.0,16.0,50.0
2025-01-26 08:00:00,2.422401563980028,9.0,50.0,4.0,16.0,50.0
2025-01-26 09:00:00,2.4230515847762755,9.0,50.0,4.0,16.0,50.0
2025-01-26 10:00:00,2.4237013879294587,9.0,50.0,4.0,16.0,50.0
2025-01-26 11:00:00,2.42435097310528,9.0,50.0,4.0,16.0,50.0
2025-01-26 12:00:00,2.425000339969554,9.0,50.0,4.0,16.0,50.0
2025-01-26 13:00:00,2.425649488188207,9.0,50.0,4.0,16.0,50.0
2025-01-26 14:00:00,2.4262984174272786,9.0,50.0,4.0,16.0,50.0
2025-01-26 15:00:00,2.426947127352921,9.0,50.0,4.0,16.0,50.0
2025-01-26 16:00:00,2.4275956176313986,9.0,50.0,4.0,16.0,50.0
2025-01-26 17:00:00,2.428243887929089,9.0,50.0,4.0,16.0,50.0
2025-01-26 18:00:00,2.4288919379124834,9.0,50.0,4.0,16.0,50.0
2025-01-26 19:00:00,2.4295397672481864,9.0,50.0,4.0,16.0,50.0
2025-01-26 20:00:00,2.4301873756029155,9.0,50.0,4.0,16.0,50.0
2025-01-26 21:00:00,2.430834762643502,9.0,50.0,4.0,16.0,50.0
2025-01-26 22:00:00,2.4314819280368916,9.0,50.0,4.0,16.0,50.0
2025-01-26 23:00:00,2.4321288714501437,9.0,50.0,4.0,16.0,50.0
2025-01-27 00:00:00,2.4327755925504313,9.0,50.0,4.0,16.0,50.0
2025-01-27 01:00:00,2.433422091005043,9.0,50.0,4.0,16.0,50.0
2025-01-27 02:00:00,2.4340683664813807,9.0,50.0,4.0,16.0,50.0
2025-01-27 03:00:00,2.434714418646962,9.0,50.0,4.0,16.0,50.0
2025-01-27 04:00:00,2.4353602471694193,9.0,50.0,4.0,16.0,50.0
2025-01-27 05:00:00,2.436005851716499,9.0,50.0,4.0,16.0,50.0
2025-01-27 06:00:00,2.436651231956064,9.0,50.0,4.0,16.0,50.0
2025-01-27 07:00:00,2.4372963875560916,9.0,50.0,4.0,16.0,50.0
2025-01-27 08:00:00,2.437941318184676,9.0,50.0,4.0,16.0,50.0
2025-01-27 09:00:00,2.438586023510025,9.0,50.0,4.0,16.0,50.0
2025-01-27 10:00:00,2.4392305032004646,9.0,50.0,4.0,16.0,50.0
2025-01-27 11:00:00,2.4398747569244352,9.0,50.0,4.0,16.0,50.0
2025-01-27 12:00:00,2.4405187843504947,9.0,50.0,4.0,16.0,50.0
2025-01-27 13:00:00,2.4411625851473167,9.0,50.0,4.0,16.0,50.0
2025-01-27 14:00:00,2.4418061589836912,9.0,50.0,4.0,16.0,50.0
2025-01-27 15:00:00,2.4424495055285256,9.0,50.0,4.0,16.0,50.0
2025-01-27 16:00:00,2.443092624450844,9.0,50.0,4.0,16.0,50.0
2025-01-27 17:00:00,2.443735515419787,9.0,50.0,4.0,16.0,50.0
2025-01-27 18:00:00,2.444378178104613,9.0,50.0,4.0,16.0,50.0
2025-01-27 19:00:00,2.445020612174699,9.0,50.0,4.0,16.0,50.0
2025-01-27 20:00:00,2.445662817299537,9.0,50.0,4.0,16.0,50.0
2025-01-27 21:00:00,2.446304793148739,9.0,50.0,4.0,16.0,50.0
2025-01-27 22:00:00,2.446946539392034,9.0,50.0,4.0,16.0,50.0
2025-01-27 23:00:00,2.4475880556992693,9.0,50.0,4.0,16.0,50.0
2025-01-28 00:00:00,2.4482293417404106,9.0,50.0,4.0,16.0,50.0
2025-01-28 01:00:00,2.4488703971855417,9.0,50.0,4.0,16.0,50.0
2025-01-28 02:00:00,2.449511221704866,9.0,50.0,4.0,16.0,50.0
2025-01-28 03:00:00,2.450151814968704,9.0,50.0,4.0,16.0,50.0
2025-01-28 04:00:00,2.450792176647497,9.0,50.0,4.0,16.0,50.0
2025-01-28 05:00:00,2.451432306411804,9.0,50.0,4.0,16.0,50.0
2025-01-28 06:00:00,2.452072203932304,9.0,50.0,4.0,16.0,50.0
2025-01-28 07:00:00,2.452711868879796,9.0,50.0,4.0,16.0,50.0
2025-01-28 08:00:00,2.4533513009251977,9.0,50.0,4.0,16.0,50.0
2025-01-28 09:00:00,2.4539904997395467,9.0,50.0,4.0,16.0,50.0
2025-01-28 10:00:00,2.4546294649940013,9.0,50.0,4.0,16.0,50.0
2025-01-28 11:00:00,2.4552681963598393,9.0,50.0,4.0,16.0,50.0
2025-01-28 12:00:00,2.455906693508459,9.0,50.0,4.0,16.0,50.0
2025-01-28 13:00:00,2.456544956111379,9.0,50.0,4.0,16.0,50.0
2025-01-28 14:00:00,2.4571829838402395,9.0,50.0,4.0,16.0,50.0
2025-01-28 15:00:00,2.4578207763668,9.0,50.0,4.0,16.0,50.0
2025-01-28 16:00:00,2.4584583333629424,9.0,50.0,4.0,16.0,50.0
2025-01-28 17:00:00,2.4590956545006692,9.0,50.0,4.0,16.0,50.0
2025-01-28 18:00:00,2.4597327394521042,9.0,50.0,4.0,16.0,50.0
2025-01-28 19:00:00,2.4603695878894927,9.0,50.0,4.0,16.0,50.0
2025-01-28 20:00:00,2.4610061994852015,9.0,50.0,4.0,16.0,50.0
